
26,798.72
38,812.79
50,819.09
61,822.07
72,828.30
83,829.73
95,832.79
107,832.60
119,834.20
132,835.40
144,832.80
156,835.35
168,835.26
182,833.45
194,839.33
206,838.00
219,837.75
231,833.31
244,836.23
257,837.93
269,837.69
281,837.77
293,840.83
307,844.62
319,843.97
331,842.47
344,840.61
356,842.45
368,839.34
381,837.76
394,836.82
406,837.86
418,839.65
431,831.74
444,832.30
456,834.48
468,833.61
481,831.46
493,835.34
506,834.51
519,831.63
531,833.22
543,828.17
556,832.13
568,830.84
581,827.13
593,829.35
606,830.51
618,831.38
630,829.04
644,830.78
656,834.83
668,835.63
680,834.22
693,836.16
706,838.37
718,839.53
731,838.90
743,835.92
755,839.19
768,835.89
781,833.42
793,834.32
805,835.74
818,838.30
830,834.73
843,836.80
856,839.85
868,844.13
880,843.85
892,846.64
906,846.73
918,844.05
930,842.28
943,838.46
955,840.35
967,838.76
980,837.57
993,837.43
1005,839.07
1018,837.80
1032,838.60
1046,838.45
1059,836.34
1073,840.00
1086,833.50
1099,834.63
1114,835.97
1127,831.23
1140,828.42
1154,831.07
1167,828.55
1181,828.41
1195,835.81
1208,838.86
1221,835.64
1234,842.48
1249,841.61
1262,842.21
1275,841.16
1289,844.62
1303,843.96
1316,837.22
1330,836.17
1343,837.13
1356,837.59
1371,837.45
1384,837.08
1397,835.56
1411,835.42
1424,834.07
1438,835.55
1452,837.16
1465,835.87
1478,834.40
1491,834.80
1506,831.35
1519,830.51
1532,827.89
1546,829.41
1559,825.31
1573,825.48
1587,827.36
1600,824.27
1613,826.95
1627,827.22
1641,826.16
1654,828.37
1668,830.28
1681,832.46
1694,838.84
1709,840.38
1722,840.54
1735,842.40
1748,842.05
1762,840.54
1776,847.65
1789,848.99
1803,850.24
1816,850.18
1829,851.39
1844,851.54
1857,848.41
1870,844.30
1884,844.23
1897,841.92
1911,839.69
1925,835.77
1938,831.83
1951,826.87
1965,825.15
1979,825.61
1992,821.46
2006,819.60
2019,819.70
2032,820.77
2046,819.83
2060,820.62
2073,819.72
2086,824.04
2100,826.78
2114,831.58
2127,833.19
2141,832.89
2154,838.42
2168,842.56
2182,838.17
2195,844.13
2208,845.10
2222,847.07
2236,853.30
2249,855.73
2263,858.05
2276,859.03
2289,860.28
2304,860.46
2317,860.59
2330,855.44
2343,854.58
2357,855.19
2371,851.14
2384,851.86
2398,847.39
2411,848.79
2424,848.60
2439,846.95
2452,847.46
2465,849.59
2479,847.70
2492,848.27
2506,849.45
2520,838.34
2533,840.01
2546,839.25
2560,839.69
2574,841.77
2587,838.33
2600,833.74
2614,836.06
2627,831.54
2641,832.66
2655,839.49
2668,843.12
2681,847.09
2695,851.32
2709,853.74
2722,856.80
2736,863.10
2749,863.33
2762,867.00
2777,866.25
2790,866.43
2803,869.58
2817,863.93
2830,869.20
2844,870.40
2857,868.30
2871,869.47
2884,871.11
2897,870.33
2912,873.25
2925,872.19
2938,875.89
2952,879.42
2965,877.31
2979,876.73
2993,878.55
3006,874.91
3019,874.43
3034,878.83
3047,873.12
3060,873.34
3074,876.75
3087,875.07
