
0,404.50
1,535.13
1,629.84
2,700.13
3,756.60
4,799.20
5,830.65
15,853.74
26,870.55
38,883.16
50,893.12
61,901.59
72,907.44
83,912.08
95,902.31
107,892.98
119,881.99
132,878.49
144,873.87
156,873.65
168,874.24
182,873.18
194,874.88
206,871.66
219,872.00
231,869.50
244,872.37
257,873.53
269,870.40
281,869.80
293,871.10
307,872.57
319,869.93
331,874.20
344,871.90
356,868.92
368,870.44
381,872.33
394,873.00
406,873.50
418,885.87
431,892.91
444,901.68
456,907.01
468,910.76
481,915.07
493,917.30
506,917.73
519,917.29
531,919.22
543,917.17
556,917.87
568,918.41
581,920.05
593,920.79
606,920.34
618,920.01
630,916.76
644,918.82
656,919.36
668,919.52
680,920.89
693,921.92
706,922.19
718,921.64
731,922.98
743,905.49
755,897.11
768,882.84
781,873.38
793,868.53
805,865.65
818,871.49
830,863.37
843,862.52
856,859.89
868,856.92
880,857.69
892,861.27
906,863.45
918,857.34
930,858.50
943,855.63
955,859.22
967,857.92
980,859.19
993,859.89
1005,861.42
1018,861.06
1032,861.55
1046,859.41
1059,859.31
1073,873.98
1086,880.99
1099,890.24
1114,898.43
1127,900.07
1140,905.30
1154,908.98
1167,910.23
1181,913.68
1195,916.01
1208,917.00
1221,919.00
1234,919.75
1249,918.81
1262,917.61
1275,913.21
1289,912.41
1303,913.05
1316,910.54
1330,912.66
1343,913.99
1356,915.74
1371,919.06
1384,904.04
1397,897.78
1411,894.09
1424,892.07
1438,888.30
1452,886.72
1465,884.54
1478,882.91
1491,882.43
1506,879.32
1519,878.99
1532,874.24
1546,874.93
1559,875.20
1573,871.15
1587,871.86
1600,871.15
1613,870.86
1627,869.40
1641,868.55
1654,868.91
1668,867.93
1681,867.70
1694,875.52
1709,883.64
1722,891.48
1735,897.36
1748,900.77
1762,902.08
1776,905.56
1789,908.17
1803,911.88
1816,913.91
1829,915.43
1844,917.82
1857,918.62
1870,919.96
1884,921.47
1897,918.10
1911,920.33
1925,922.25
1938,922.68
1951,921.01
1965,922.51
1979,922.13
1992,919.60
2006,920.20
2019,901.90
2032,894.17
2046,885.38
2060,874.79
2073,872.59
2086,869.69
2100,863.02
2114,862.51
2127,861.64
2141,861.73
2154,862.55
2168,862.41
2182,862.06
2195,863.04
2208,857.53
2222,860.65
2236,861.74
2249,857.05
2263,861.54
2276,862.90
2289,862.18
2304,860.63
2317,862.48
2330,866.36
2343,883.02
2357,894.26
2371,901.20
2384,909.15
2398,910.61
2411,915.71
2424,919.78
2439,917.09
2452,921.06
2465,924.05
2479,925.29
2492,928.21
2506,929.91
2520,930.68
2533,933.26
2546,934.70
2560,936.02
2574,938.27
2587,939.70
2600,941.78
2614,943.83
2627,938.87
2641,941.16
2655,922.37
2668,907.27
2681,897.46
2695,889.84
2709,885.88
2722,888.16
2736,885.37
2749,881.53
2762,881.65
2777,881.73
2790,879.80
2803,878.85
2817,875.64
2830,876.48
2844,877.11
2857,874.83
2871,874.62
