
0,538.50
1,635.13
2,707.34
3,762.26
4,803.44
5,832.83
15,856.37
26,874.53
38,888.40
50,898.55
61,907.91
72,914.43
83,917.83
95,920.87
107,931.40
119,939.30
132,946.23
144,948.92
156,952.19
168,955.14
182,958.36
194,960.27
206,960.70
219,961.53
231,959.89
244,961.42
257,961.57
269,962.17
281,963.63
293,964.22
307,963.92
319,963.44
331,964.58
344,962.93
356,962.70
368,962.78
381,964.08
394,964.56
406,963.92
418,963.69
431,953.77
444,948.33
456,941.99
468,938.75
481,936.06
493,934.54
506,932.66
519,929.74
531,931.31
543,929.98
556,929.24
568,927.68
581,929.01
593,932.26
606,931.69
618,931.52
630,929.89
644,929.42
656,928.56
668,928.42
680,930.07
693,931.30
706,931.22
718,928.92
731,930.44
743,936.83
755,935.62
768,942.47
781,948.35
793,953.01
805,955.76
818,957.57
830,956.68
843,959.26
856,960.44
868,961.08
880,962.06
892,963.30
906,963.72
918,963.04
930,963.78
943,962.59
955,963.19
967,963.14
980,963.61
993,964.45
1005,964.59
1018,964.19
1032,965.15
1046,964.86
1059,964.39
1073,956.55
1086,947.41
1099,943.31
1114,940.48
1127,935.11
1140,933.83
1154,930.87
1167,930.16
1181,930.12
1195,927.84
1208,927.88
1221,929.16
1234,929.62
1249,928.96
1262,929.97
1275,929.73
1289,929.80
1303,933.10
1316,932.07
1330,931.56
1343,929.42
1356,929.56
1371,929.42
1384,935.82
1397,942.36
1411,948.02
1424,952.52
1438,955.14
1452,957.85
1465,960.14
1478,960.60
1491,962.45
1506,963.59
1519,963.44
1532,961.83
1546,962.62
1559,962.72
1573,960.54
1587,961.15
1600,961.62
1613,962.96
1627,962.97
1641,963.23
1654,963.92
1668,963.44
1681,963.83
1694,964.37
1709,954.53
1722,948.40
1735,942.55
1748,937.41
1762,934.31
1776,932.73
1789,930.55
1803,929.41
1816,928.06
1829,925.54
1844,926.91
1857,927.68
1870,926.01
1884,926.76
1897,926.57
1911,927.18
1925,926.88
1938,925.91
1951,925.18
1965,926.39
1979,926.04
1992,925.28
2006,925.71
2019,923.78
2032,935.09
2046,942.57
2060,947.67
2073,952.76
2086,955.57
2100,957.67
2114,960.26
2127,961.19
2141,959.89
2154,961.67
2168,962.00
2182,960.00
2195,961.50
2208,960.38
2222,961.78
2236,962.84
2249,962.38
2263,963.53
2276,961.40
2289,961.80
2304,963.60
2317,963.95
2330,963.71
2343,954.03
2357,947.78
2371,942.33
2384,938.50
2398,933.62
2411,932.72
2424,932.04
2439,928.53
2452,927.65
2465,926.24
2479,926.43
2492,927.07
2506,926.80
2520,925.60
2533,925.45
2546,926.59
2560,926.19
2574,926.89
2587,925.92
2600,926.94
2614,927.46
2627,925.59
2641,924.69
2655,924.77
2668,925.83
2681,935.37
2695,943.28
2709,948.21
2722,952.41
2736,955.80
2749,957.60
2762,959.95
2777,961.71
2790,962.04
2803,963.53
2817,961.15
2830,961.61
2844,963.21
2857,960.66
2871,961.24
2884,962.68
2897,963.01
2912,963.26
2925,964.19
2938,963.90
2952,964.17
2965,964.88
2979,964.41
2993,954.81
3006,946.86
3019,940.89
3034,936.67
3047,934.00
3060,931.50
3074,929.63
3087,930.47
3101,928.35
3115,927.51
3128,927.39
3141,925.79
3154,926.09
3169,925.57
3182,925.68
3195,926.01
3209,925.51
3222,924.63
3236,925.22
3250,925.17
3263,924.37
3276,926.53
3290,925.65
3304,925.24
3317,935.43
3331,942.32
3344,948.74
3357,952.81
3372,955.35
3385,958.52
3398,959.89
3411,960.66
3425,962.25
3439,962.44
3452,962.83
3466,963.87
3479,963.40
3492,961.05
3507,962.29
3520,962.22
3533,963.16
3547,963.87
3560,963.65
3574,964.74
3588,965.06
3601,964.54
3614,965.41
3628,956.80
3642,953.60
3655,948.45
3668,943.84
3682,937.88
3695,937.16
3709,935.12
3723,931.84
3736,932.38
3749,929.28
3763,929.96
3777,930.72
3790,927.79
3804,929.09
3817,929.82
3830,931.62
3845,932.21
3858,932.16
3871,929.87
3885,931.15
3899,931.11
3912,928.59
3926,930.19
3939,927.89
3952,936.92
3966,944.44
3980,948.83
3993,953.12
4006,956.34
4020,957.76
4034,959.57
4047,961.18
4061,961.63
4074,962.72
4087,963.54
4102,963.91
4115,964.93
4128,962.20
4142,962.40
4155,963.80
4169,960.85
4183,961.64
4196,962.73
4209,962.80
4222,963.10
4237,963.82
4250,963.37
4263,963.53
4277,954.64
4290,947.23
4304,943.17
4318,939.88
4331,935.66
4344,934.25
4358,931.43
4372,930.58
4385,931.93
4399,930.70
4412,929.52
4425,928.64
4440,928.73
4453,927.55
4466,927.91
4480,927.68
4493,927.76
4507,928.57
4520,927.43
4534,927.57
4547,926.68
4560,927.01
4575,928.76
4588,934.82
4601,939.36
4615,946.02
4628,951.02
4642,954.01
4656,957.51
4669,959.38
4682,960.29
4696,961.96
4710,962.47
4723,962.86
4737,961.89
4750,962.17
4764,962.63
4777,961.22
4791,961.66
4804,961.25
4817,962.44
4832,962.33
4845,962.75
4858,963.56
4872,963.17
4885,964.13
4899,964.35
4913,954.01
4926,947.51
4939,943.88
4953,939.16
4967,936.37
4980,933.28
4994,930.21
5007,929.91
5020,928.18
5035,926.38
5048,926.29
5061,924.72
5074,925.04
5088,925.28
5102,924.21
5115,925.16
5129,927.37
