0,223.50
0,391.13
1,516.59
1,610.95
2,681.96
2,734.97
3,774.73
5,804.30
15,826.72
26,843.29
38,855.97
50,865.23
61,872.17
72,877.63
83,881.72
95,884.79
107,886.84
119,888.38
132,889.79
144,890.59
156,891.19
168,891.64
182,891.98
194,892.24
206,892.18
219,892.13
231,891.85
244,891.64
257,891.48
269,891.36
281,891.02
293,891.01
307,890.76
319,890.57
331,890.68
344,890.76
356,890.82
368,890.61
381,890.71
394,890.78
406,890.84
418,890.88
431,890.66
444,890.74
456,890.56
468,890.67
481,890.75
493,891.06
506,891.05
519,890.79
531,890.84
543,891.13
556,891.35
568,891.26
581,891.20
593,891.40
606,891.55
618,891.91
630,891.93
644,892.20
656,892.15
668,892.11
680,892.33
693,892.50
706,892.63
718,892.72
731,892.79
743,892.84
755,892.88
768,893.16
781,893.12
793,892.84
805,892.88
818,892.91
830,892.68
843,892.76
856,892.32
868,892.49
880,892.62
892,892.71
906,893.04
918,893.03
930,893.02
943,893.01
955,893.26
967,893.20
980,893.15
993,893.36
1005,893.52
1018,893.64
1032,893.48
1046,893.61
1059,893.71
1073,893.78
1086,893.84
1099,893.63
1114,893.72
1127,893.79
1140,893.84
1154,893.88
1167,893.66
1181,893.75
1195,893.56
1208,893.67
1221,893.50
1234,893.63
1249,893.47
1262,893.35
1275,893.26
1289,893.20
1303,893.15
1316,892.86
1330,892.90
1343,892.92
1356,892.69
1371,892.77
1384,892.83
1397,892.87
1411,892.90
1424,892.68
1438,892.51
1452,892.13
1465,892.10
1478,892.07
1491,892.06
1506,892.04
1519,891.78
1532,891.59
1546,891.69
1559,891.52
1573,891.39
1587,891.29
1600,890.97
1613,890.98
1627,890.98
1641,890.74
1654,890.80
1668,890.60
1681,890.45
1694,890.59
1709,890.69
1722,890.52
1735,890.64
1748,890.73
1762,890.55
1776,890.41
1789,890.31
1803,889.73
1816,889.80
1829,889.85
1844,889.89
1857,889.91
1870,889.94
1884,889.95
1897,889.96
1911,889.72
1925,889.54
1938,889.66
1951,889.49
1965,889.37
1979,889.53
1992,889.40
2006,889.55
2019,889.16
2032,889.12
2046,889.34
2060,889.25
2073,889.19
2086,888.89
2100,888.92
2114,888.69
2127,888.77
2141,888.83
2154,889.12
2168,889.09
2182,889.07
2195,889.30
2208,889.48
2222,889.36
2236,889.52
2249,889.39
2263,889.29
2276,889.22
2289,889.16
2304,889.12
2317,889.09
2330,888.82
2343,888.86
2357,888.90
2371,888.67
2384,888.76
2398,888.82
2411,888.61
2424,888.71
2439,888.78
2452,888.84
2465,888.88
2479,888.91
2492,888.93
2506,888.95
2520,888.71
2533,888.53
2546,888.65
2560,888.49
2574,888.62
2587,888.71
2600,888.53
2614,888.65
2627,888.74
2641,888.55
2655,888.67
2668,888.75
2681,888.81
2695,888.86
2709,889.14
2722,889.36
2736,889.52
2749,889.64
2762,889.98
2777,890.48
2790,890.86
2803,891.40
2817,892.05
2830,892.79
2844,894.09
2857,895.07
2871,896.30
2884,897.23
2897,897.92
2912,898.19
2925,898.14
2938,897.61
2952,896.45
2965,895.59
2979,894.44
2993,893.58
3006,892.94
3019,892.45
3034,891.84
3047,891.38
3060,890.78
3074,890.09
3087,889.57
3101,889.17
3115,888.88
3128,888.66
3141,888.50
3154,888.12
3169,888.09
3182,888.07
3195,888.05
3209,887.79
3222,887.59
3236,887.44
3250,887.33
3263,887.25
3276,887.19
3290,887.14
3304,887.11
3317,886.83
