41.39
45041,941.54
45056,941.66
45070,941.99
45084,941.99
45100,942.00
4
44983,940.99
44997,941.24
45011,941.18
45026,941.39
45041,941.54
45056,941.66
45070,941.99
45084,941.99
45100,942.00
40,234.50
0,410.38
1,542.28
1,641.21
2,715.16
2,770.62
3,812.21
5,843.16
15,866.62
26,884.22
38,897.41
50,907.31
61,914.98
72,920.24
83,924.18
95,927.13
107,929.35
119,931.01
132,931.76
144,932.32
156,933.24
168,933.68
182,934.01
194,934.26
206,934.44
219,934.33
231,934.75
244,934.81
257,934.86
269,934.64
281,934.48
293,934.11
307,934.08
319,934.06
331,934.05
344,934.04
356,934.03
368,934.02
381,934.02
394,933.76
406,933.82
418,933.62
431,933.71
444,933.03
456,933.28
468,933.46
481,933.34
493,933.51
506,933.63
519,933.72
531,933.79
543,933.84
556,934.13
568,934.10
581,934.07
593,933.81
606,933.60
618,933.70
630,933.78
644,933.83
656,933.62
668,933.72
680,933.79
693,933.84
706,934.13
718,934.35
731,934.26
743,934.20
755,934.40
768,934.30
781,933.97
793,934.23
805,934.17
818,934.13
830,933.85
843,933.89
856,933.66
868,933.75
880,933.56
892,933.42
906,933.32
918,933.24
930,933.18
943,933.38
955,933.29
967,933.47
980,933.35
993,933.26
1005,933.20
1018,933.65
1032,933.74
1046,933.80
1059,933.85
1073,933.64
1086,933.73
1099,933.80
1114,933.85
1127,933.89
1140,933.91
1154,933.94
1167,933.95
1181,933.96
1195,933.97
1208,934.23
1221,934.42
1234,934.57
1249,934.92
1262,934.94
1275,934.96
1289,934.97
1303,934.98
1316,934.73
1330,934.80
1343,934.60
1356,934.45
1371,934.34
1384,934.25
1397,933.94
1411,933.95
1424,933.97
1438,934.22
1452,934.17
1465,934.13
1478,933.84
1491,933.63
1506,933.73
1519,933.79
1532,933.60
1546,933.70
1559,934.02
1573,934.02
1587,934.01
1600,933.76
1613,933.82
1627,933.86
1641,934.15
1654,934.11
1668,934.33
1681,934.75
1694,934.81
1709,934.86
1722,935.39
1735,935.30
1748,935.47
1762,935.60
1776,935.70
1789,935.53
1803,935.65
1816,935.73
1829,935.80
1844,935.60
1857,935.45
1870,935.09
1884,935.07
1897,935.05
1911,935.04
1925,934.78
1938,934.83
1951,934.62
1965,934.97
1979,934.48
1992,934.61
2006,934.71
2019,934.53
2032,934.40
2046,934.30
2060,934.22
2073,934.17
2086,934.13
2100,933.84
2114,933.88
2127,933.91
2141,933.93
2154,933.95
2168,933.71
2182,933.78
2195,933.84
2208,933.88
2222,933.91
2236,933.68
2249,934.01
2263,934.26
2276,934.44
2289,934.58
2304,934.69
2317,934.52
2330,934.39
2343,934.29
2357,934.22
2371,934.16
2384,933.87
2398,933.90
2411,933.93
2424,933.70
2439,933.52
2452,933.14
2465,932.86
2479,933.14
2492,933.36
2506,933.27
2520,933.45
2533,933.59
2546,933.44
2560,933.58
2574,933.44
2587,933.58
2600,933.68
2614,933.51
2627,933.63
2641,933.73
2655,933.29
2668,933.22
2681,933.42
2695,933.31
2709,932.98
2722,932.99
2736,933.24
2749,933.43
2762,933.57
2777,933.68
2790,933.51
2803,933.38
2817,933.54
2830,933.65
2844,933.74
2857,933.80
2871,933.60
2884,933.45
2897,933.34
2912,933.00
2925,933.00
2938,933.00
2952,933.00
2965,933.00
2979,933.25
2993,933.19
3006,933.14
3019,933.11
3034,933.08
3047,933.06
3060,933.04
3074,933.03
3087,933.03
3101,933.02
3115,932.76
3128,932.57
3141,932.43
3154,932.57
3169,932.93
3182,932.95
3195,932.71
3209,932.78
3222,933.09
3236,933.07
3250,933.30
3263,933.22
3276,933.42
3290,933.56
3304,933.42
3317,933.32
3331,933.49
3344,933.62
3357,933.46
3372,933.60
3385,933.45
3398,933.59
3411,933.69
3425,933.77
3439,933.83
3452,933.87
3466,933.65
3479,933.49
3492,933.37
3507,933.27
3520,933.21
3533,933.15
3547,933.12
3560,933.09
3574,933.07
3588,933.30
3601,933.22
3614,933.17
3628,933.38
3642,933.28
3655,933.46
3668,933.35
3682,933.51
3695,933.38
3709,933.54
3723,933.40
3736,933.55
3749,933.66
3763,933.75
3777,933.56
3790,933.67
3804,934.00
3817,934.00
3830,934.00
3845,934.00
3858,934.00
3871,934.25
3885,934.19
3899,934.14
3912,934.11
3926,933.83
3939,933.87
3952,933.65
3966,933.49
3980,933.37
3993,933.53
4006,933.39
4020,933.55
4034,933.41
4047,933.56
4061,933.42
4074,933.31
4087,933.23
4102,933.18
4115,933.13
4128,933.10
4142,933.07
4155,933.06
4169,933.04
4183,932.78
4196,932.84
4209,932.88
4222,932.91
4237,932.93
4250,932.95
4263,932.96
4277,933.22
4290,933.42
4304,933.56
4318,933.92
4331,934.19
4344,934.64
4358,934.73
4372,935.05
4385,935.04
4399,935.03
4412,935.02
4425,934.77
4440,934.57
4453,934.68
4466,934.51
4480,934.38
4493,934.29
4507,934.47
4520,934.35
4534,934.51
4547,934.63
4560,934.73
4575,934.79
4588,934.85
4601,934.88
4615,934.91
4628,935.18
4642,935.14
4656,935.10
4669,934.83
4682,934.87
4696,934.90
4710,934.93
4723,934.95
4737,934.71
4750,934.78
4764,934.84
4777,934.88
4791,934.91
4804,935.18
4817,935.39
4832,935.79
4845,936.09
4858,936.32
4872,936.49
4885,936.62
4899,936.71
4913,936.78
4926,936.59
4939,936.69
4953,936.77
4967,936.58
4980,936.18
4994,936.14
5007,936.10
5020,936.08
5035,936.06
5048,935.79
5061,935.84
5074,935.63
5088,935.73
5102,935.79
5115,935.85
5129,935.63
5142,935.73
5155,935.79
5170,936.10
5183,936.07
5196,936.05
5210,936.04
5223,936.03
5237,935.77
5251,935.83
5264,935.37
5277,935.53
5291,935.40
5305,935.55
5318,935.66
5331,936.00
5345,936.25
5358,936.44
5372,936.58
5386,936.68
5399,936.76
5412,937.07
5426,937.05
5440,937.04
5453,937.03
5467,936.77
5480,936.83
5493,936.87
5508,936.65
5521,936.49
5534,936.62
5548,936.71
5561,936.79
5575,936.59
5588,936.69
5602,936.77
5615,936.83
5629,936.87
5643,936.90
5656,936.93
5669,936.95
5683,936.96
5697,936.72
5710,936.54
5724,936.40
5737,936.30
5750,936.23
5765,930.17
5778,931.63
5791,932.72
5805,933.29
5818,933.72
5832,934.04
5846,934.53
5859,934.65
5872,934.99
5885,935.49
5900,935.62
5913,935.71
5926,935.78
5940,936.09
5953,936.07
5967,936.05
5981,936.04
5994,935.78
6007,935.83
6021,935.63
6035,935.47
6048,935.35
6062,935.51
6075,935.64
6088,935.48
6103,935.36
6116,935.02
6129,934.76
6142,934.82
6156,934.87
6170,935.15
6183,935.36
6197,935.27
6210,935.20
6223,935.15
6238,935.36
6251,935.52
6264,935.64
6278,935.48
6291,935.11
6305,935.08
6319,934.81
6332,934.36
6345,934.52
6359,934.64
6373,934.73
6386,935.05
6400,935.04
6413,935.03
6426,935.02
6440,935.51
6454,935.64
6467,935.73
6480,935.80
6495,935.85
6508,935.63
6521,935.23
6535,935.42
6548,935.31
6562,935.24
6576,935.18
6589,935.38
6602,935.29
6616,935.22
6630,935.41
6643,935.56
6657,935.67
6670,935.50
6683,935.38
6697,935.28
6711,935.21
6724,935.16
6737,934.87
6751,934.90
6765,934.93
6778,934.94
6792,934.96
6805,935.22
6818,935.41
6833,935.56
6846,935.92
6859,936.19
6873,936.39
6886,936.79
6900,936.85
6914,937.13
6927,937.10
6940,937.33
6953,936.99
6968,936.75
6981,936.81
6994,936.36
7008,936.02
7021,935.76
7035,935.82
7049,935.87
7062,935.90
7075,935.68
7089,935.26
7103,935.19
7116,935.14
7130,935.11
7143,935.08
7156,934.81
7171,934.86
7184,935.14
7197,935.36
7211,935.27
7224,935.20
7238,935.15
7251,935.36
7265,935.02
7278,935.02
7291,934.51
7306,934.63
7319,934.48
7332,934.36
7346,934.27
7360,934.70
7373,935.03
7387,935.02
7400,935.01
7413,935.01
7428,935.01
7441,935.01
7454,935.25
7468,934.94
7481,934.71
7495,935.03
7508,935.02
7522,935.02
7535,934.76
7548,934.32
7563,934.24
7576,934.18
7589,933.89
7603,933.66
7616,933.75
7630,933.81
7644,933.61
7657,933.71
7670,933.53
7684,933.65
7698,933.49
7711,933.36
7725,933.27
7738,933.20
7751,933.15
7766,932.87
7779,932.65
7792,932.74
7805,932.55
7819,932.41
7833,932.31
7846,931.98
7860,931.74
7873,931.80
7886,931.85
7901,931.89
7914,932.17
7927,932.38
7941,932.78
7954,932.84
7968,932.88
7982,932.91
7995,932.68
8008,932.51
8022,932.38
8036,932.54
8049,932.40
8062,932.30
8076,931.98
8089,931.98
8103,931.99
8117,931.99
8130,931.99
8143,932.24
8157,932.18
8171,932.39
8184,932.29
8198,932.47
8211,932.60
8225,932.45
8239,932.59
8252,932.44
8265,932.33
8279,932.25
8293,932.19
8306,932.14
8320,931.85
8333,931.64
8346,931.48
8360,931.61
8374,931.71
8387,931.53
8400,931.90
8414,931.92
8428,932.19
8441,932.39
8455,932.55
8468,932.66
8481,932.99
8496,932.75
8509,932.56
8522,932.42
8536,932.56
8549,932.17
8563,932.13
8577,931.85
8590,931.64
8603,931.73
8616,931.55
8631,931.66
8644,931.74
8657,931.81
8671,931.86
8684,931.64
8698,931.48
8712,931.61
8725,931.71
8738,931.78
8752,931.84
8766,931.88
8779,931.66
8793,931.74
8806,931.56
8819,931.42
8834,931.56
8847,931.92
8860,932.19
8873,932.39
8887,932.80
8901,933.10
8914,933.57
8928,933.93
8941,934.20
8954,933.90
8969,933.67
8982,933.76
8995,934.07
9009,933.80
9022,933.60
9036,933.70
9050,933.77
9063,933.83
9076,933.87
9091,933.91
9104,934.18
9117,934.38
9131,934.54
9144,934.90
9158,935.18
9171,935.38
9185,935.54
9198,935.40
9211,934.80
9226,934.85
9239,934.64
9252,934.23
9266,933.92
9279,933.94
9293,933.96
9307,933.97
9320,933.73
9333,933.79
9347,933.85
