
2006,843.66
2019,843.50
2032,843.87
2046,842.90
2060,843.18
2073,843.38
2086,842.79
2100,843.84
2114,844.13
2127,843.85
2141,845.14
2154,844.85
2168,844.39
2182,845.54
2195,845.16
2208,845.12
2222,846.09
2236,845.82
2249,845.86
2263,846.15
2276,845.11
2289,845.33
2304,845.75
2317,844.81
2330,845.36
2343,846.02
2357,845.51
2371,846.89
2384,847.16
2398,846.62
2411,847.22
2424,846.91
2439,845.93
2452,846.45
2465,845.84
2479,845.63
2492,846.47
2506,846.35
2520,846.27
2533,846.45
2546,845.59
2560,845.69
2574,846.27
2587,845.45
2600,846.09
2614,846.07
2627,845.30
2641,846.22
2655,845.92
2668,845.19
2681,846.14
2695,846.11
2709,845.58
2722,846.18
2736,845.64
2749,845.48
2762,846.11
2777,845.58
2790,845.69
2803,846.26
2817,845.70
2830,846.02
2844,846.77
2857,846.08
2871,847.06
2884,847.29
2897,846.72
2912,847.79
2925,847.84
2938,847.63
2952,848.72
2965,848.29
2979,847.97
2993,848.73
3006,848.30
3019,848.22
3034,848.92
3047,848.19
3060,848.39
3074,848.54
3087,847.66
3101,847.99
3115,847.99
3128,847.25
3141,848.18
3154,847.89
3169,847.17
3182,848.12
3195,847.59
3209,847.20
3222,847.90
3236,847.17
3250,846.88
3263,847.66
3276,846.99
3290,846.75
3304,847.31
3317,846.48
3331,846.86
3344,847.15
3357,846.36
3372,847.27
3385,847.45
3398,846.84
3411,847.88
3425,847.66
3439,846.99
3452,848.00
3466,847.75
3479,847.31
3492,847.98
3507,847.49
3520,847.37
3533,848.02
3547,847.27
3560,847.45
3574,847.84
3588,847.13
3601,847.60
3614,847.95
3628,847.21
3642,848.41
3655,848.56
3668,848.17
3682,849.63
3695,849.47
3709,848.85
3723,849.89
3736,849.42
3749,849.31
3763,850.23
3777,849.93
3790,850.19
3804,850.90
3817,850.42
3830,851.07
3845,851.80
3858,851.35
3871,852.51
3885,853.13
3899,852.85
3912,854.14
3926,854.35
3939,854.02
3952,855.01
3966,854.76
3980,854.32
3993,855.24
4006,854.93
4020,854.95
4034,855.71
4047,855.03
4061,855.27
4074,855.96
4087,855.22
4102,855.91
4115,856.43
4128,855.83
4142,856.87
4155,857.15
4169,856.61
4183,857.96
4196,857.72
4209,857.29
4222,858.47
4237,858.10
4250,857.83
4263,858.62
4277,857.96
4290,857.97
4304,858.73
4318,858.05
4331,858.54
4344,859.15
4358,858.36
4372,859.02
4385,859.52
4399,858.89
4412,859.92
4425,859.94
4440,859.45
4453,860.59
4466,860.19
4480,859.64
4493,860.48
4507,860.11
4520,859.83
4534,860.38
4547,859.78
4560,860.09
4575,860.56
4588,859.92
4601,860.44
4615,861.08
4628,860.31
4642,861.23
4656,861.43
4669,860.82
4682,862.11
4696,861.84
4710,861.38
4723,862.28
4737,861.71
4750,861.28
4764,862.21
4777,861.66
4791,861.49
4804,862.12
4817,861.59
4832,861.94
4845,862.46
4858,861.84
4872,862.38
4885,862.79
4899,862.09
4913,863.07
4926,863.30
4939,862.73
4953,863.79
4967,863.60
4980,863.20
4994,864.15
5007,863.61
5020,863.21
5035,863.66
5048,862.99
5061,862.99
5074,863.50
5088,862.87
5102,863.40
5115,863.80
5129,863.10
5142,864.08
5155,864.31
5170,863.98
5183,865.24
5196,865.18
5210,864.88
5223,866.16
5237,865.87
5251,865.65
5264,866.49
5277,866.12
5291,866.09
5305,866.82
5318,866.11
5331,866.33
5345,867.00
5358,866.25
5372,866.94
5386,867.20
5399,866.65
5412,867.74
5426,867.80
5440,867.10
5453,868.08
5467,867.81
5480,867.11
5493,867.83
5508,867.12
5521,866.84
5534,867.38
5548,866.54
5561,866.40
5575,867.05
5588,866.29
5602,866.47
5615,866.85
5629,866.14
5643,866.85
5656,866.89
5669,866.17
5683,867.13
5697,866.84
5710,866.13
5724,867.10
5737,866.57
5750,865.93
5765,866.70
5778,866.02
5791,865.77
5805,866.33
5818,865.49
5832,865.37
5846,865.78
5859,864.83
5872,865.38
5885,865.53
5900,864.90
5913,865.92
5926,865.94
5940,865.21
5953,866.16
5967,865.87
5981,865.15
5994,865.86
6007,865.15
6021,864.86
6035,865.40
6048,864.55
6062,864.41
6075,864.81
6088,864.11
6103,864.33
6116,864.75
6129,863.81
6142,864.61
6156,864.71
6170,864.03
6183,865.27
6197,864.95
6210,864.22
6223,864.91
6238,864.43
6251,863.83
6264,864.37
6278,863.53
6291,863.40
6305,863.80
6319,862.85
6332,862.89
6345,863.41
6359,862.56
6373,862.92
6386,863.19
6400,862.39
6413,863.04
6426,863.03
6440,862.28
6454,863.21
6467,862.65
6480,861.99
6495,862.74
6508,862.06
6521,861.79
6535,862.59
6548,861.95
6562,861.96
6576,862.47
6589,860.85
6602,860.64
6616,860.73
6630,859.80
6643,860.60
6657,860.95
6670,860.21
6683,861.16
6697,861.12
6711,860.59
6724,861.44
6737,861.08
6751,860.56
6765,861.42
